review_id,user_id,business_id,text,stars,date
HBUTFAa3BCjoIOm0BMzMfg,#NAME?,EhtKeNUGGWnjsCLIhCD1jQ,"Well, besides the smoke smell of every casino this place was nice. I've only been gambling 3 times in my life and can't stand smoke so possibly this wasn't the very best idea of mine! LOL!  We had fun even after loosing $300. They have a variety of machines and the place is clean. When you sign up for the Wild Horse Pass card you get $10 free bonus play. The atmosphere is bright, loud, clean, and stinky. The food area closes at like 10:00 PM which we thought was odd. Typically people would drink and then eat right? You'd think they'd want to stay open and rake in the cash! We wanted to eat before having a drink and the only thing open was the place where we could get a sandwich and fries... husband wanted pizza. The food was okay, the fries were huge and there was a lot of them. I had a cosmo at the bar in the middle of the machines, it was really good. My biggest complaint was the ""type"" of people there. Seemed a bit trashy and drugged up. There was even a chic walking around who was obviously high as a kite and no one escorted her out.. that I know of at least. The types of people and whether or not they are on drugs is not the casinos problem. I still give 4 stars because I really cannot take that into consideration too much. Good place to go gamble if you randomly get in the mood as I did and live in the Ahwatukee/Chandler area.",4,2015-10-14 22:47
28DHGBWKJ9zSsz1UGYdbhA,bA_0WltreAfajPFUm5rgfg,5FIOXmUE3qMviX9GafGH-Q,"I live in Glendale and this place is in Scottsdale...so we def have to 'plan' to eat here.  The food is good, you can't even tell that it's not real meat.  I wish they had a location closer to Glendale.",4,2011-06-08 20:53
XybrHJIhhG1XqU06uKvLzQ,V-BbqKqO8anwplGRx9Q5aQ,wJY74R0zAgjxvBf-d4gm9g,"I am undecided between four and five stars so I went with five because overall this second very good experience exceeded my expectations.

We started our dinner with happy hour prices and got a pretty good bottle of wine half price for almost what it cost you at the store and those tasty Haloumi Cheese stuffed cherry peppers for only $4.00.

We went with burgers for dinner and I have to say my nearly perfect burger was the most delicious burger I ever had out and is deserving of a more fitting name like maybe Mary Poppins, Practically Perfect in Every way! I tried what they named the sweet chili Burger. This burger doesn't need cheese or bacon or even sauce to make it taste good. This burger was really different and creative with layers of flavors and the perfect bun to meat ratio. The roll was buttery fresh and lightly salted and never fell apart while eating the sandwich. The delicious patty is made of Short rib , sirloin , chuck and brisket and is also seasoned. Toppings were pickled fresno chiles ,onions , cucumbers and under the patty were greens. This combination was a flavor bomb! My only minor criticism is the patty seemed a bit dense and maybe the meat was packed too tight. The side I picked were the mixed vegetables and they were beautiful above average vegetables including broccolini and wax beans. I really enjoyed this burger.

My husband enjoyed the Kelly's Original Burger and had the tasty perfect onion straws with it.

I also purchased a Kelly's local dines dot com certificate and saved a good amount of the bill with that too.

That seems like an overall five stars to me.",5,2013-01-14 12:48
u57Gxb8OJq-nLGn4DHn5qg,kG72M2K4Za4d_2HdIXGemw,iE71iwcSljg3xm2GB2Y9aA,"I guess my wife and I fall within the category of the ""American"" ""White people"" whom Zack F. disparages in his review, but we eat a lot of Indian food and we think Marigold Mansion is excellent.  We had the Lamb Saag and the Chicken Tikka Masala (which incidentally is not an Indian dish but one allegedly created in Scotland of all places!!), and they were excellent.  Each of them had a very slightly different taste (the Masala had a nice light sweetness and the Saag had a real taste of spinach), but we really liked them.  

We prefer food that is flavorful rather than just fiery hot, and Marigold Maison's mild version was perfect.  You could taste the flavors while still getting some kick to keep it interesting.

I agree with some of the other commentators that the prices seem slightly higher than some others, particularly given the non-fancy ambiance, but the portions are very generous.  We had plenty to take home and enjoy the next day.

Also, the staff was friendly and attentive (although we were there on a night that wasn't very busy due to the rain - yes it rains in Phoenix).  We liked it enough to buy a gift certificate, so we will be going back.",5,2016-01-08 20:07
ZR-917w3hqs3ivxNDX8q4Q,L7hRF7BJvdN28HIUjrrpVg,UJb1PrUWDFfuzwUPc1pP4Q,"What was the point of opening a second Hooter's right down the street from another one? I almost feel bad for the girls who are forced to degrade themselves in booty shorts and low-cut halter tops, but then again, half the chicks on Mill dress that way anyway. I guess being leered at all day by half-drunk frat boys really grinds on you, so maybe that explains the extraordinarily bad service.

Our hostess forgot to tell the waitress we were seated, so that took forever to even get drinks. Then, she forgot to bring our appetizers. All that would've been fine -- some people just have bad days -- but the food was somehow beneath actual street tacos and more bland than Chili's. 

Couple all this with the obnoxious top 40 blaring from the speakers and every TV tuned to some idiotic sports spectacle and you'll understand why I hope this place burns to the ground. Leave this shit in Scottsdale, where it belongs.",1,2014-07-04 14:31
wrsQ9Q5euRicR1PpGv2Rbg,ofDPQ4hRMoiprVYZXA9O-g,hHtOsr-NMviBKlMqDBeI9Q,"I can't understand why people rave about this place. It's kind of a dump, for one thing. Secondly, the food is just ok. It's typical greasy breakfast food that I'd expect to get at Denny's. The only thing that stood out was the hawaiian french toast--that was pretty good. Loads of mexican style breakfast food, if you like that and maybe that's better. I just had your standard fare since I'm not a ""breakfast burrito"" kinda gal. Nice that they did a Yelp discount and the staff was friendly enough but, overall, I was not impressed by anything about this place and would not likely return.",2,2015-07-24 2:44
L4vsJJbmfTp5epF-3vQSWg,4ytH40fEIGg_wTYFuw2gag,YmOWkved7K8q3eXgf4NNnA,"This place is packed during lunchtime. It was difficult to find a seat, but the wait was worth it. I ordered the Portobellini sandwich with a salad. I was so amazing. The ciabatta bread was warmed to perfection and the veggies were so tasty. The balsamic mayo is what really made the difference. It brought all the flavors together and tasted like heaven. I will have to come back to try their breakfast, of course. We had to sit outside and it was a bit warm, but their patio is great and will be perfect when the weather is cooler. The staff was friendly and fast, which counts for a lot when you have to order at a counter and the place is packed. I will definitely be back.",4,2015-10-13 16:26
xHLl46M6lmS5MNeFrWPsUA,87AqdHkcWq07C7kQq_vxAg,wJY74R0zAgjxvBf-d4gm9g,A different atmosphere depending on when you go.  Awesome lunch specials and great food.  Go friday or saturday night for a jumping crowd full of scottsdale's A group.  Sometimes gets crowded but so does every other decent place in scottsdale.  Had the blue burger last time which came out perfect.,5,2014-09-14 22:02
Gy0ltfywh7Q5ayxd5sDRGg,OPMi1ZqVGL2WDeUnFwkVBA,PgpO8RswM-xOitG4PBNo1w,"These are the most coolest donuts I have ever seen!  Great to bring to the office, they will be the star at the breakfast table. The taste, however, not so much.  The majority are cake donuts and they were dry. Plus I picked up my order late in the day. Maybe they're better in the morning.  They were expensive too but I expected that with all of the colorful icing, cereal toppings and cool designs.  Plus they offer a ton of seating and was told by the associate they just had a school come by to help kids decorate their own donuts. Very cool. Unfortunately, these are not for me.  Too dry and just weren't as good as they looked.",3,2018-06-14 4:00
UedpF0YNLD1qW3yHddvhkw,2opZA9Hk2r0k76RJVBQACw,cHdJXLlKNWixBXpDwEGb_A,"I have been coming here for more than a decade. The experience is extremely casual (being across the street from a trailer park) and their food very tasty, if a little greasy. Don't plan to eat healthy here really, although their 9 and 13,  jerk and emerald chicken are not coated and are quite good. If you don't mind the slightly brusque service and take out atmosphere, and eating relatively unhealthy, if very very tasty food, then recommended.",5,2013-03-26 17:26
NCmNvAJxG8yVvGvgXuWQxA,hsRakdr_WTyvTGf7orKvlg,cs1qJvnWUg_f8g020z_3PQ,"I visited the location downtown (heritage square) a few years ago but we decided to try out the Camelback location today.  We ordered the wiseguy (fennel sausage) and the one with the peppered salami.  It was lunchtime on a weekday, so it was not crowded.  Service was good, pizza was a was average.  We each ordered a pizza, which was too much food.  We could have split one and been just as happy.  Our bill, including tax and tip, was $52.  That's quite a bit for two pizzas (we only had water to drink).  Good, yes, but if we go back, we'll split one next time.  It was good, just nit the best pizza I've ever had.",3,2015-03-23 22:57
AQ0oajBGj5A72-JeRm1jwQ,LtrTaeYvPIj18Mockm7UNA,cHdJXLlKNWixBXpDwEGb_A,"For me, this is comfort food. The flavors work so well together. I always get the black beans and jerk fried rice with any combination.",5,2015-01-09 2:32
KHTe1TZ56KksfYVEePwGUg,YwSSHAEOianUZHXuNPg0cw,#NAME?,We tried this place yesterday for breakfast & everything was delicious. Service was excellent. We got a chance to sit outside since the weather was fab. We would say this place is the best new breakfast spot in Scottsdale. We will be back.,5,2014-11-02 18:07
QYaOh6pFO_kl4G4uMGbs4w,0mNfkamYuPTbgq91El0Zcw,F73T-N5lRNL2Gcpg0Q4KKw,"Let me start off saying the decor of this place is very beautiful and modern. I was really excited to try this restaurant. The menu is very long and the waiter explained that most of the dishes were small plates. We wanted to try a good variety. I felt like everything needed to be explained and it was exhausting. Everyone around us were saying they were friends of the chef so they got a ""special"" menu.

We started with.. 
-Calabrian Cauilfower- This was okay, had tons of olive oil on it.
-Bellwether Farms Ricotta-The ricotta tasted extra sweet on the bread.

Next we wanted to try a few different pastas. I am a big fan of fresh made pastas. 
-Agnolotti- This one was various ground up types of salami type meats, with a chicken broth poured on top. It was okay, very small.
-Strozzapreti- This is one of the only pastas they don't make in house. It was okay. It was a very simple dish. 
-Casoncelli-This dish looks beautiful but is extremely sweet. Its like eating a pie. I'm glad it was small because anymore would be too much. 

I hate to say it but the pasta didn't change my life. I am willing to pay for fresh pastas but this just didn't do it for me. 

The bread and butter on the plate was pretty and simple. It had good flavor.

I had the 7oz Creekstone Filetto. This was the best part of the whole meal, the filet was cooked nicely. The cheese potatoes were like a little too rich, but good. 

This would be a good place to get a glass of wine and dress up, but not much more. I feel like a lot of the dishes were overrated and underwhelming. The menu will be expensive to pay for the rent at Scottsdale and Lincoln. Nothing I ate makes me want to come back. Loved the decor. That is all.",3,2016-11-28 21:30
5RgiVg8qy714AIX2zcfEjA,OHtgI80fhoIxoon-LlKVrw,uKKNw68mZZaa1jcyszEbyA,"Adorable place to grab some breakfast/brunch. Unfortunately, it was too crowded at the time we came for us to dine inside, so we dined outside instead, but it was still lovely. Sunday brunch seems to be a very busy time. It was a long wait to order and long wait to get food. Go before the rush if you can.

Smoked olives appetizer was yummy, so that abated my hunger a bit during the long wait. I ordered the veg crepe, boyfriend ordered the breakfast burro. The breakfast burro was too heavy for my tastes, but I enjoyed my veg crepe a lot. It's basically like a samosa in a crepe, with a little fried/baked cheese on top. You get the tamarind and mint sauce you usually get with samosas.

Yummy breakfast/brunch place, but go early if you can to avoid the rush!",4,2015-11-27 18:45
CDDXgH13wVhmuDVFVTguvA,HhVNG_1NOEyxfxudd6TSCg,sQ6DZZLLJRfwUr0eDWKDDg,"I am heartbroken to report that my first venture to Tott's (finally!) garnered me an incredibly bland pad Thai and burnt crab wontons! I can't believe - I won't!!
I've heard such great things about Tott's, it's RIGHT by my house and the manager that took our order was SOO nice, that I refuse to give them less than 3 stars, despite my pitiful meal. My BF ordered the tofu orange chicken and fried rice and said it was fantastic, so I have faith in you yet, Tott's. (The same BF did confirm that my pad thai was curiously sans flavor - how is that possible? It had all the correct ingredients, it's quite peculiar...)
So, we'll be back, Mr. Tott's...we'll be back.",3,2009-06-16 18:15
TIDh0ZS_20z8C_Z0Zi7nMw,SdZIv6z2Tgpn_49GUG5miQ,NPiLy71qqXzb45k9eQOgCQ,"Is a good place to go have a nice meal, dinner or lunch is fun... relax ambient, if your looking just for a good place to enjoy yourself and your company this is a good restaurant to go.",3,2011-10-08 18:40
6m4B9i7ZJMsatiXDFb4fVA,6iST6dq1EDeDzOZL7-vqpQ,A6nY4SCrMuLPtlbq-EKnfA,Expect more for a $10 sandwich. This is next a series of all mediocre reviews. Friendly servers but it needs some creativity in the kitchen and please show the chef where the spice rack is,2,2011-05-06 0:01
wduYRhuPoizFdvYtJO3EtA,eP9g0ucAhIff4ZwdYrqcGg,thLX_k20SPJ0KyusGTBIHw,"{ Dessert Review Only } We originally wanted to come for drinks but got sidetracked by another place down the street. Out of what we ordered I preferred the churro sundae (churro fries, vanilla soft serve, and dulce de leche) over the Mexican coffee (coconut soft serve, cold brew coffee, shaved Mexican chocolate, and dulce de leche). The soft serve itself isn't as creamy and more icy than most. Diego Pops has cute decor of pineapple wallpaper and sayings along the walls. For example Que Pasa on the door to the kitchen and Hola Bonita in the ladies room. I'm on a mission to come back and try the drink in the coconut.",3,2018-05-23 23:54
iD9YAdy4a-sPOtHfbcg5Pw,WNyEsqvftBesC2OEfjxpDg,fbQaKW0Lte0JQ_opbnjdKg,"Great concepts.   The process is fairly fast considering the product they are delivering.
We will back here over and over.  I would expect this to be franchised and everywhere fast.",5,2014-03-07 3:04
zFGqPrR4LW0JEdiGp9QyVw,Tb5T7OhtNyFWXON6e6kZyg,5ykOWYZ44sUvu9qxD8rPeg,"I have gotten take-out from here twice in the past week . It's a little hidden gem just off 71st and Shea ( on Becker) tucked between Handle Bar J's and a strip mall. Their sign is barely visable under a great Misquite Tree and only signed from the east side view. Sounds complicated, but once you find it, you will be dancing in the streets! 
The pizza cooks in 90 seconds ( literally), so if you want to take dinner a little slower, don't order it right away. The appetizers I have tried while ordering my take-out have been great! My family and friends CRAVE this pizza! I live in central Phx, but it is so worth the drive. If you get take out, trust me and order 2 pies. I  got two bites of the last pizza I brought home. They see the box enter the door, grab and run!! It's comical and scarry! I try and live Gluten-Free and have yet to ask them if they can come up with a crust for GF pizza, but weirdly enough I don't feel bad after eating it and didn't gain any weight. My friend said the same thing of her experience with their pizza. That made us both happy! I rarely eat pizza, because I have never found one I like in the valley. Now I found one I LOVE!!!. Il Bosco is  quaint &  hip with super simple deliciously yummy food. Ciao!",5,2012-07-28 22:41
kx-vybEvIuEIO_5HEMJk_w,bAdsFiJbGiRzBzhSTUD_2A,#NAME?,"Went to Half Moon for lunch recently.  Not our first visit, and more than likely not our last.  We arrived during lunchtime, and the place was basically dead.   The server was patient with us, as some of the other people in my party kept needing some time to review the menu.  Once we ordered, it did seem like it took a little longer than normal to get the food out.  

I ordered the basic burger with cheddar and avocado on a whole wheat bun.  First, the menu lists premium toppings for burgers, such as avocado, bacon, grilled onions, etc.  This listing states I would receive a generous helping of my premium topping.  I definitely do not agree that the avocado was plentiful (in fact, it was probably 50% of the amount I received on an Earl's hamburger just a week prior).  Second, the whole wheat bun seemed kind of dry.  It was not toasted or warmed, which seemed unusually as well.  The fries that came with the burger, however, were quite good.  I scarfed them all down, along with a couple from one of my lunch companions...  

Because the burger was only average and the food took a little while to come out, I'm giving Half Moon three stars.  I'm sure that I'll be back, and highly recommend this place for their 3-7 pm happy hour when apps are 50% off (though I do wish they would bring back the sloppy joe nachos...)",3,2009-03-31 21:55
VE4Nbdh4ghFmqfH30c715Q,3AiafkAqFxCfXBLAQPgRKA,Bkkwt8E9MHvgCHn4lUFtow,"We went to Roy's for a special occasion dinner and started at their Aloha Hour. For $5 each, we got lobster pot stickers (3), Beef Skewers (3 single bites) with Kimchee Cucumber Salad. I had the 1988 with Grapefruit juice, pomegranate and lychee...YUM. My husband had a Mai Tai and wasn't overly thrilled with it. It was all yellow and not overly tasty (just pineappley). We each ordered a glass of wine to take with us for dinner ($5 vs. $15 on the dinner menu...getting it there was much more cost-effective). 

The staff was very friendly. They surprisingly got very busy all at once, so there were some delays in service but we were in no rush so didn't mind. The seafood was very tasty. Portions are on the small side though. One item in my seafood sampler was not as it should have been (stuffed shrimp arrived empty!). The waiter asked the chef about it and tried to convince me it was really there but just on the outside which was irritating because it clearly wasn't. So, the chef gave me a blob of stuffing on the side. A little odd, but at least some effort was made to make it right. 

The Chocolate souffle is certainly worth the $10.50 and 20 minute prep time. THE BEST. 

If you want a little tropical getaway, it's a great place to go. Expect it to be a bit pricey (if not doing Aloha Hour) and portion sizes a little small, but the tastes are very large and worth it and they do make special occasions special!",4,2010-06-08 15:42
Wv4uytvQ0daV924nbd_CwQ,7jw2VAbnGkr0GF6evuvViQ,vMnB2Cz3c1Io1IEyeLLVOA,"A quaint seemingly family run restaurant (I think, at least).  The food here is solid, and they aren't kidding about the spice level.  The vegetables were fresh enough (i.e., no floppy brocoli stems), and the meat was good (I tried the squid).  I'm also a fan of Tom Yum, and theirs is one of the better versions I've had.  Prices are decent.  The quantity of rice is a bit stingy, however.  What's up with that?",4,2011-12-11 22:43
FICbPYULnrJ_NLWNgzrC7Q,e6iCOIhtupBCiw-VwBvJ4A,wUKzaS1MHg94RGM6z8u9mw,"I had a fabulous lunch here on the patio with a girlfriend last week. The weather is FINALLY perfect and their patio is one of the best in the Valley! I could eat their complimentary pesto + bread for my meal and be totally satisfied. YUM! Their Mediterranean Salad with chicken is my FAVORITE! I also recommend the funghi, roasted brussels sprout, and butternut squash bruschetta. Everything is so fresh and delicious. I will absolutely be back soon. Even just for a drink on their gorgeous patio, it is worth the visit. This is also a great place to bring out of town guests so that they can get a good feel of the Scottsdale vibe!",4,2015-11-11 17:11
Bb10ciT-OBidk95gSu12Lg,Z128ihQea7BLPh2T9q9sKA,yAXWKWRTs4wNy-zrJgoeXQ,"Went with a group here the other night. I had not been inside the Clarendon for several years. I like what they did in the space in front of the bar. We were seated right away for our reservation. Most of us ordered from the happy hour menu which made the food and drinks very affordable. Service was good the entire visit. I had deep fried avocados (very good), grilled chicken taco (over grilled and weak mole flavor), fish taco (good), traditional margarita (ok). The restaurant seemed sort of quiet. After dinner we found out why, There were many people taking advantage of the spring weather and live music on the rooftop. I would come back again if somebody wanted to meet up.",3,2017-05-20 15:49
RI3OsCQGjgQ68Ot4IeaoDA,Oj3D15LZfITDYKzeQAmyxQ,SBNucLXc9dQP6VBj__XOmQ,This is a great local restaurant with great food and fun cocktails.,4,2012-03-13 3:56
ChMx-A8xYtL0pJlIIZS6_A,vJwHzprQP_E9u7C6FZ0GOg,fbQaKW0Lte0JQ_opbnjdKg,"Take a Chipotle concept, but then think REAL tacos and enchiladas, and you have Gadzooks.  The food is remarkably tasty.  The line moves quickly.  The price is affordable.  All in all, a big win.

My wife and I absolutely love Gadzooks.  The options are wide, and everything I have gotten has been delicious.  Basically, you start by choosing tacos or enchiladas (or soup, but let's be real, you came for the enchiladas).  Then, you choose a protein (I recommend the chicken, super tender and not dry).  You add cheese, sauce, and it your enchiladas get thrown into an oven to melt together into ooey-gooey goodness.

After THE MELTING (which is totally what they should call it) you get to choose some salsas and extras that are all pretty delicious.  Especially their cabbage slaw.  

My one and only gripe with this place is that their cornbread, while it is the single best thing I've ever eaten (okay, maybe hyperbole but it's so good), SHOULD NOT BE A MAIN PROTEIN.  It should be a topping, and I would top it on everything imaginable.  But I've never met anyone who said, ""Hm, I think I want a cornbread enchilada or taco today.""  So then you're left getting bread inside of bread for lunch, and let's be real, that's a recipe for disaster. 

 Of note, when I found this place at the taco festival in Scottsdale last year, they had a Cornbread Chicken Taco which was the whole reason I went to Gadzooks in the first place, but when I ask for both chicken and cornbread on my enchilada in the actual store I get this  death stare from the employees like I just asked them to commit some tragic offense.

Either way, this place is amazing.",5,2018-07-12 0:15
SEjjraNQDt3TCg45n6JKQw,MMf0LhEk5tGa1LvN7zcDnA,yNPh5SO-7wr8HPpVCDPbXQ,"Never Disappoints

The Arrogant Butcher was recommended by a friend and is a Fox Restaurant Concept, generally known for more upscale type establishments.  The atmosphere at Arrogant Butcher is  trendy and has a relaxing vibe.

As we arrived we were greeted by a very friendly hostess who made us feel genuinely welcome. Then a few minutes later our server, added to that feeling. All our questions were answered about the menu, and our server made suggestions based on our perferences.

We started our dining expeirence with appetizers, which were delicious.  I highly recommend the freshly made pretzel balls served with provolone cheese fondue. The pretzels are so fresh and fluffy, our server told us the pretzels are made on site every day. On this visit we also sampled the roasted peppers toast, smoked salmon toast, and the prosciutto deviled eggs.  All which I would order again.  

For dinner I had the sea bass with creamy barley.  My entree  was absolutely delicious.  My dinner companions had the crab stuffed chicken which he said was the best he ever had. The portions were the perfect size and cooked to perfection. 

As good as the entrees were, they were matched by the dessert selections.  We split the salted caramel pudding (my favorite), the peanut butter cup, and the pumpkin cheesecake, you couldn't go wrong with any of those. The desert were fantastic.

The service was perfect and our server was friendly and there at the right time every time.  We will definitely come back again.",5,2015-10-21 16:22
rBA7kIUf4UBLXnUGMy4YxA,cwzVxkBZWuz2wKXlH2N3wA,r5PLDU-4mSbde5XekTXSCA,"Being from the East Coast, I have been searching for an Italian Grocery/Eatery that can reliably and consistently dish up Italian food like I am accustomed to back East.  I think I may have found my new Italian home!

I found this location on Yelp (thanks Yelp) and visited based on the extremely strong recommendation from Christy S.....you know a restaurant is good when a fellow Yelp'er is willing to pay for your lunch if you dont enjoy it!  So today I stopped and ordered the meatball sandwich on an Italian hard roll....just like I would back home.  WOW!  Absolutely amazing!

While waiting for my lunch, I wandered about the grocery to see what I would come back to purchase later.  Defalco's will certainly receive some of my money in the near future.  They have a great selection of meats, wines, pasta's and deserts!  One of my favorite deserts that my mom used to make is Pitzels....and yes - they have them!  

I look forward to going back to Defalco's soon....and sipping on some wine next time while I wait for my meal.  Definite 5 stars in my book!",5,2012-11-20 20:53
YREYi-jV58-Cz6k5myVYUQ,RJBOCbA2v1Kiw8-Nnb49sQ,#NAME?,Wasn't impressed.  Run of the mill bar food.  The thing that I wasn't thrilled with was that the menus were sticky the floor dirty and the tables had crumbs on them.  Makes you wonder what the kitchen is like,2,2015-12-14 0:33
NETj2Av4dXF8lCT4zrURIQ,oHewXSQBveJFVgQzN302AA,YmOWkved7K8q3eXgf4NNnA,"I've been here twice and both times were AMAZING!  I got omelets both times, once with a side of waffles.  My husband got sandwiches both times (not a breakfast man).  We both have agreed that this is one of the best brunch joints around.  It's a little pricey but very worth the occasional visit!  Service was quick both times as well, even though we went during very busy Saturdays.  I think we maybe waited 10 minutes after ordering despite the place being packed.",5,2014-07-02 21:21
KNFT5Lb1rpX1gf_saPo0Ag,agcEC2gYGCeTJIRehbMhOg,fbQaKW0Lte0JQ_opbnjdKg,"Love there tortilla soup its so good just wish they have you more of it. . My husband gets the enchiladas they are also very tasty. We really like this place, its our go to for good eats.  See ya guys soon.",5,2017-02-24 15:15
eGGGbteiFoeFuSYt9jhomQ,BkL1GWtIghAULDXbKrLphg,8Zqh2jwtncA3N4fWEMTvZQ,"I love their fresh sassy breakfast food! (Particularly the Santa Fe eggs Benny) The service is great, so is the view and the patio is a great place to get some shade & refuel with my pooch after a hike",5,2014-06-17 16:32
XOUx1F5eUM3bDpaAUlXQfQ,y6ktdNuXIjVIIm_bBjFkxA,50NTSGbZ3pN5643_K1IReA,"OK, i love this place.. i really do, but as you will read from other Yelpers, its not always the best.. i kid you not, when i first moved to Phoenix i noticed this building,and i have lived in phoenix for 21 years.. finally i went in, and i love it. then i turned 21 and i really loved it!! the margaritas are fabulous!!! the salsa is BOMB! the food,its good, the service..S L O W, but friendly and helpful. but really give this place a try, its good stuff!!!",4,2009-11-16 16:34
7dF1Hw6Dgcw7XYxCs4v29Q,XfpqjFYAUoeheJFd7zmfog,7Ny2GHLw8xl_kXfhfrvh5w,"Decided to head here because we wanted breakfast for dinner. I got the biscuits and gravy. Husband got the chicken and waffles. Both were just okay.  The biscuits were huge, but had a sweet undertone.  Hubby's waffle and eggs were over cooked and dry.   My Bloody Mary was good.  Maybe it was an off night or maybe we should go in the morning for breakfast.",3,2018-06-12 3:20
vX6ooWIvOdJSEM5M0d6rsw,ZXSNzKI638WQ3x5iKgM-ug,wHq1efQVz17338k_aUOX3w,"Hob Nobs is in a cozy bungalow with a fireplace, very relaxed atmosphere. Lovely outdoor patio, sometime has live jazz, which is quite nice. Friendly staff. A vast menu.... Soups, salads, sandwiches, pizza, appetizers, smoothies, baked goods, teas, bottled sodas, beer and wine. It's well kept up, clean and food is always fresh. Each time I've gone, no complaints/ food is always delicious. To me, if you blended your home with a café, a bakery, diner and pub, you'd have Hob Nobs.
The only minus I can think of is their parking situation. It's very limited but there are places to park across the street.",4,2015-10-01 3:49
sfUPC1eUxGIm3YaLhfFJbA,6GT6kAIyCT9MA7y1ZN_PUw,Ktia9NJfvxVxTLVcEnw9zQ,LOVE the shredded beef tacos! They come with a generous amount of cheese! Pleasant staff and ALL fountains drinks are UNLIMITED refills!,5,2018-05-23 16:14
zJoyfdEGfWAQ33kykS77sA,nAnj_t_r3IYaT5cXOyjcRg,cHdJXLlKNWixBXpDwEGb_A,"Seeing this place on Diner's, Drive-In's, and Dives, we wanted to try this place out.  The place is a hole in the wall, but the food is excellent.  
First time coming here, they us samples of their popular menu items.  The person taking our order suggested that we try the Jade Red Chicken in a Quesadilla that is very good.  We order this every time we come here along with the Jerk Fried Rice.  
We usually skip the burrito since its just meat in a tortilla.  
The emerald chicken is very good also, but sometimes its a tid bit oily.  
The free snickerdoodle cookie that comes with every order is a nice end to the meal.  
Phone ahead to place your order especially during lunch time (I skipped the line of 10 people and got my food immediately).  

We come back here at least once every couple weeks.",5,2010-04-11 22:19
IT1z0IW84NyS7SliE1G-9g,DgZO2UiUoAJQ5pw5vnJhlA,vyDW7_CHhDUJshMqaSjj0g,"Steve's is a cool concept, but not executed very well.  They offer a pretty good selection of vegetarian items, and the location is decent.  I love their  dedication to freshness.

The problem, for me, was the not-so-clean restaurant.  It was DIRTY.  The container the glasses were in, the table, the seats, the floors, everything.  I would like to blame this on a busy morning, but we were there first thing.  We were the first people to sit at the table for the day.  GROSS.

The food was ok, but I had a really hard time getting over the dirtiness.

Clean up, Steve's!",3,2008-06-22 19:27
Z7JI5EIFIG3X8rsuJAYsjQ,R2TkHrSZsX5qGxlslByVWw,F73T-N5lRNL2Gcpg0Q4KKw,Not my favorite place. Pretentious. Wouldn't let us order appetizers at the bar. Won't be going back.,2,2017-03-11 1:56
E2abf9eKUyI6f_vSDMilLA,hZFzo6HD06gtj4J7O2ki_Q,zidkKI_N1OPxsiddTOQH_Q,"This place rocks! Strange that a place known for serving BBQ without sauce has the BEST BBQ SAUCE I ever tasted. They keep it warm in a heating pot in the back. Regular and spicy are available, both very sweet and tasty.  The meat is super tender and it's no mystery why it's crowded at peak times but service is so fast the line moves quickly.",5,2016-01-23 15:51
KjlhBvhxBWcFa8KP10ETOA,WlpN1HxRv21cnH3hMvpkGQ,nsNONDHbV7Vudqh21uicqw,I'm from Southern California and know good sea food. This is the one of two places in this state that I will eat sea food. The other is Mastro's Ocean Club. But The Salt Cellar is amazing!,5,2014-09-17 1:08
OYfHKv2AKUlRDTivurKmcw,o7NMUfN_8HrSC6waZkLpKA,0PMKMyfX1j7Nc4esk1RaMg,"I have been here a few times now and am never disappointed.  They have great lunch specials... you can choose from a  pizza + soup or salad or a sandwich + soup or salad for $8.95.  Today I chose the Roasted Mushroom pizza with house-made mozzarella,pancetta, green onion + a chopped salad... so yummy!  I have also had the Schreiners Sicilian Sausage pizza with roasted fennel, house-made mozzarella,
tomato sauce.  Like i said ... never been disappointed:)  the service is always great too.  So go check it out!:)",4,2010-07-22 20:42
PBv_9HO4M0VkLNgFBjbXBQ,3oBErDJLGo8RuFDSXx1oCw,aVkVDJ01OgvNwhlCUz_bng,"My boyfriend and I go to this location about every two weeks and we don't quite understand why it is never busy.  We usually go on a Friday night when you would think there would be a lot of people there.  My boyfriend's favorite menu item is the gastro pub burger - he is completely addicted.  We used to try different restaurants along Mill, but since he tried that burger we go nowhere else.  I personally like to mix it up a little.  I have tried the bratwurst sliders, the asian chicken bites, and the sausage platter and all were very good.  Their beer selection used to be very German (boring) but they have really upped their game and offer a wide variety of beers now.  My boyfriend and I really enjoy what we get every time we go.  Give it another try if you last went before all the great menu changes.  They aren't just about the garlic fries anymore.",4,2018-10-04 4:07
VeVmtosjIu_Q4Cz-BvyHAw,NCvGgElcvNo4WJQPzhpKSQ,7eQoxWr9RzyCB9IFvqHUPA,"Its a tiny lil place, aint it? But their pizza hit the spot! Chicken wings...meh.",4,2012-01-19 18:44
