business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
mXyLqsbe7FT1X8ZFOP8WpQ,Blue 32 Sports Grill,1524 E Williams Field Rd,Gilbert,AZ,85295,33.3073245,-111.7573206,4,369,1,"{'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'HappyHour': 'True', 'RestaurantsTableService': 'True', 'CoatCheck': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'WheelchairAccessible': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForDancing': 'False', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}""}","American (New), Nightlife, Restaurants, Sports Bars, Bars","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '9:0-22:0'}"
QEgfK_TKY8bwK-YzKDdkGw,Lumiere French Kitchen,1039 Providence Rd,Charlotte,NC,28207,35.19508,-80.825792,4.5,140,0,"{'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BikeParking': 'True', 'WiFi': ""'no'"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '3', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""u'dressy'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'False', 'Alcohol': ""u'full_bar'"", 'Caters': 'True'}","French, Restaurants",
qyGMq7EorcHzxSEq36yi4Q,The Gold Guy,"840 E Southern Ave, Ste 102",Tempe,AZ,85282,33.3932836,-111.9267307,5,5,1,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Antiques, Jewelry, Watches, Shopping, Hobby Shops, Gold Buyers","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:0', 'Sunday': '11:0-15:0'}"
8Ig2ivXJay3JGSrdnX1sCA,Kings of Kuts Barbershop,"940 N Alma School Rd, Ste 110",Chandler,AZ,85224,33.3197258,-111.86082,3.5,22,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'WheelchairAccessible': 'True'}","Men's Hair Salons, Beauty & Spas, Hair Salons, Barbers","{'Monday': '9:0-14:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-16:0', 'Sunday': '11:0-3:0'}"
T9maCdFCalZAN6Nnpj9chA,Arrow Home Inspection Services,1263 Crooked Stick Dr,Rock Hill,SC,29730,34.9457832,-80.9414874,4.5,4,1,{'BusinessAcceptsCreditCards': 'True'},"Home Inspectors, Home Services","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
pKQxecEqvmNWly-9aNSHOA,Barbies,1343 Michèle-Bohec,Blainville,QC,J7C 0M4,45.67874549,-73.91048204,3.5,3,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True'}","Steakhouses, Barbeque, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
8bZ49zy4KlFVu5teFETYhQ,Go Wild Sushi & Grill,"7293 W Sahara, Ste 4",Las Vegas,NV,89117,36.1433538,-115.2512854,3.5,53,0,"{'WiFi': ""u'no'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': True, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '2'}","Japanese, Sushi Bars, Restaurants",
DEBqmgxv2yhJ93LqGpKltg,Earl of Sandwich,505 S Mill Ave,Tempe,AZ,85281,33.42517252,-111.9397368,4,110,0,"{'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'beer_and_wine'"", 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True'}","Salad, Wraps, Event Planning & Services, Soup, Caterers, Sandwiches, Food, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-3:0', 'Friday': '10:0-3:0', 'Saturday': '10:0-3:0', 'Sunday': '11:0-15:0'}"
O55zKGI1Ut2yKNSM9GULVA,Big Boys Moving,,Las Vegas,NV,89124,36.1699412,-115.1398296,5,47,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False'}","Home Cleaning, Office Cleaning, Local Services, Home Services, Self Storage, Movers, Professional Services","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-12:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-17:0'}"
9sb2IZIYc3KnotJ2dM0dNQ,Sheetz,13700 State Rte 30,Irwin,PA,15642,40.3457464,-79.765477,3,4,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False'}","Convenience Stores, Automotive, Food, Gas Stations",
B08o9pZCcSxqyaAK6ujp_w,"Bradley A Briggs, DDS","6920 E Shea Blvd, Ste 201, Briggs Family & Cosmetic Dentistry",Scottsdale,AZ,85254,33.582626,-111.931554,3.5,3,1,{'ByAppointmentOnly': 'True'},"Dentists, Health & Medical, General Dentistry","{'Monday': '8:0-19:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0'}"
0VR7qNhOKCPI0W__-NccEg,VegasJJ,2850 W Horizon Ridge,Las Vegas,NV,89052,35.998896,-115.1102541,5,3,1,"{'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'True'}","Real Estate Agents, Home Services, Real Estate, Professional Services, Marketing","{'Monday': '9:0-1:0', 'Tuesday': '9:0-1:0', 'Wednesday': '9:0-1:0', 'Thursday': '9:0-1:0', 'Friday': '9:0-1:0', 'Saturday': '9:0-1:0', 'Sunday': '9:0-1:0'}"
SvCJxFMT8bxl6VVmCZwKAg,Renee's Massotherapy,4045 Erie St,Willoughby,OH,44094,41.6417109,-81.4064702,4,9,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Massage, Beauty & Spas","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '9:30-18:0', 'Saturday': '9:0-17:30'}"
AqqJ3ZenY5EJ-3GEhngkqQ,Good Drivers,"3025 Hurontario Street, Suite 104",Mississauga,ON,L5A 2H1,43.5810929,-79.6167731,2,5,1,,"Specialty Schools, Driving Schools, Education, Local Services","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0'}"
6unlYN_fetLS9zjsmj73Pw,Verizon,7180 Highway 73,Denver,NC,28037,35.4489311,-81.0028508,1.5,3,1,,"Internet Service Providers, Home Services, Shopping, Electronics, Professional Services, Mobile Phones","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '12:0-18:0'}"
G9fZJ5mroWp3kPdgY_9YKA,Bambou d'Or,605 Rue Principale,Laval,QC,H7X 1C7,45.52969198,-73.81972002,3.5,5,1,"{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2'}","Vietnamese, Restaurants","{'Monday': '16:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '16:0-22:0'}"
UIWt3IP92R5ELw3UQxZoeg,Icewine Tasting with Famed Vintner Donald Ziraldo,2000 Fashion Show Dr,Las Vegas,NV,89109,36.1296278,-115.1726598,5,4,1,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False'}","Wine Tasting Room, Active Life, Food, Wineries, Local Flavor, Arts & Entertainment",
3aJEg4C6980DTPQrBHh6qQ,Just Fresh,127 N Tryon St,Charlotte,NC,28202,35.2283621,-80.8427789,4.5,11,0,"{'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'HasTV': 'False', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True'}","Restaurants, Delis",
g22Dcq4kPKVs3lxutUYSnw,Starbucks,2555 32 St NE,Calgary,AB,T1Y 7J6,51.07532839,-113.9911683,2.5,7,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '1', 'Caters': 'False'}","Food, Coffee & Tea",
u9l2rJwQIPhDy_dZMUntNA,Tan 7,10737 Yonge Street,Richmond Hill,ON,L4C 9M9,43.8904304,-79.4403617,3,6,1,"{'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Beauty & Spas, Tanning","{'Monday': '10:30-20:30', 'Tuesday': '10:30-20:30', 'Wednesday': '10:30-20:30', 'Thursday': '10:30-20:30', 'Friday': '10:30-20:30', 'Saturday': '11:0-19:0'}"
r-s-G1yyETRzTALYG9js8A,Whole Foods Market,100 S Green Valley Pkwy,Henderson,NV,89012,36.0233404,-115.0824269,3.5,278,1,"{'Alcohol': ""'beer_and_wine'"", 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'valet': False, 'garage': False, 'street': False, 'lot': True, 'validated': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '3'}","Health Markets, Grocery, Specialty Food, Organic Stores, Beer, Wine & Spirits, Food","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}"
lnknbYL3MsH8K-j4XTRYiw,Avery on the Green by ConAm Management,125 South Alma School Rd,Chandler,AZ,85224,33.3022339,-111.8576806,2.5,15,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'False'}","Real Estate, Apartments, Home Services","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-17:0', 'Sunday': '11:30-17:0'}"
z_BS6qapXMX1fA4ZLZ3jCA,Dairy Queen Brazier,4825 Richard Road SW,Calgary,AB,T3E 6K6,51.01382725,-114.1327861,1,4,1,"{'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'NoiseLevel': ""'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'HasTV': 'False', 'WiFi': ""'no'"", 'Caters': 'False', 'Alcohol': ""'none'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2'}","Restaurants, Ice Cream & Frozen Yogurt, Food, Fast Food","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}"
5MfsMof-_ddB6MqdoyMXDQ,Super 8 Motel,5288 Boulder Hwy,Las Vegas,NV,89122,36.1070957,-115.0591787,1,3,0,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Hotels, Event Planning & Services, Hotels & Travel",
SAfuIUZMXrOnb3LWyvYjDA,Jun's Korean Restaurant,"8826 S Eastern Ave, Ste 113",Las Vegas,NV,89123,36.02929536,-115.1158845,3.5,292,1,"{'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BYOBCorkage': ""'no'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Korean, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
gy0790R5_MuO9ahp2ToHsg,Endurance House,"1701 Deming Way, Ste 102, Greenway Station Mall",Middleton,WI,53562,43.0940679,-89.5248319,4,9,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Sports Wear, Fashion, Active Life, Sporting Goods, Fitness & Instruction, Shopping, Shoe Stores","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-17:0'}"
cnmmAb9Laq6AqFKgdBjU-g,Twisted Goods,"Southcentre Mall, 100 Anderson Road SE, Unit 176",Calgary,AB,T2J 3V1,50.950619,-114.066311,4.5,6,1,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}","Shopping, Home & Garden, Home Decor","{'Monday': '9:30-21:0', 'Tuesday': '9:30-21:0', 'Wednesday': '9:30-21:0', 'Thursday': '9:30-21:0', 'Friday': '9:30-21:0', 'Saturday': '9:30-20:0', 'Sunday': '10:0-18:0'}"
GACpVvSvnL56jkPL_j9tTw,Flash Auto Wash,2050 W 65th St,Cleveland,OH,44102,41.475672,-81.730513,4.5,12,1,{'BusinessAcceptsCreditCards': 'False'},"Automotive, Car Wash",
grRnm_Baz_KAL4xa71cuTQ,Waldo's Nursery,23460 Lorain Rd,North Olmsted,OH,44070,41.434086,-81.881873,3.5,3,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': 'None'}","Propane, Firewood, Home & Garden, Utilities, Local Services, Home Services, Shopping, Nurseries & Gardening","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
cPpNkcanf-dqiXgjrTdM9Q,Real Canadian Superstore,200 Taunton Road West,Whitby,ON,L1R 3H8,43.9160549,-78.9618758,3.5,3,1,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True'}","Food, Grocery",
RcbY8SfGNT1ogj6uOrX8EA,Mark Herman - Calgary Mortgage Broker,"1144 29 Avenue NE, Suite 103E - Deerfoot Court",Calgary,AB,T2E 7P1,51.0790485,-114.0278702,5,6,1,{'ByAppointmentOnly': 'False'},"Notaries, Financial Advising, Home Services, Financial Services, Real Estate, Mortgage Brokers, Local Services","{'Monday': '9:0-23:0', 'Tuesday': '9:0-23:0', 'Wednesday': '9:0-23:0', 'Thursday': '9:0-23:0', 'Friday': '9:0-23:0', 'Saturday': '9:0-23:0', 'Sunday': '9:0-23:0'}"
ybZJ4q8QU72A2E8sOYDuZA,Reset Tattoo Removal,"8515 Edna Ave, Ste 290",Las Vegas,NV,89117,36.1362784,-115.2769675,5,59,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'AcceptsInsurance': 'False'}","Medical Spas, Hair Removal, Beauty & Spas, Health & Medical, Laser Hair Removal, Skin Care, Tattoo Removal, Doctors","{'Monday': '0:0-0:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-13:0'}"
eW1EJrcMDIQMHpW4fJxg2w,Kedar Hair,4417 Sheppard Avenue E,Toronto,ON,M1S 1T8,43.7874396,-79.2690061,3.5,3,1,"{'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Hair Salons, Beauty & Spas","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '8:0-17:0'}"
9UamBrgvXRXW0LgY9LEoVQ,Beads & Plenty More,"755 Lake Bonavista Drive SE, Suite 163",Calgary,AB,T2J 0N3,50.9423826,-114.047266,4,7,1,,"Shopping, Shopping Centers, Art Supplies, Arts & Crafts","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '12:0-17:0'}"
Tlc317wt-t9OOOqBK4qxEA,Pekarna,2313 Rue Sainte-Catherine W,Montréal,QC,H3H 1N2,45.4901722,-73.5839806,3.5,13,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'loud'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'free'"", 'RestaurantsAttire': ""u'casual'""}","Bakeries, Food, Restaurants, Cafes, Coffee & Tea",
aHMAZ634rfYT7M-YjYdd3g,Saluf - The Hummus Place,"219 Connie Crescent, Suite 5A",Vaughan,ON,L4K 1L4,43.819838,-79.484682,4,15,0,"{'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2'}","Middle Eastern, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-15:0', 'Sunday': '11:0-21:0'}"
BJ3AyMhTaORAu_e_J2KNEQ,River Café,25 Prince's Island Park,Calgary,AB,T2P 0R1,51.05477011,-114.0714097,4,148,1,"{'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '3', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'HappyHour': 'True', 'BikeParking': 'True', 'GoodForDancing': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': True, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'True'}","Restaurants, Wine Bars, Cafes, Food, American (New), Local Flavor, Nightlife, Canadian (New), Bars","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}"
VkWh7XiEWQfuwUMhLCChhg,Supgirlz,18 Maclean Avenue,Toronto,ON,M4E 2P5,43.6752158,-79.3001198,4.5,5,1,{'ByAppointmentOnly': 'True'},"Specialty Schools, Yoga, Education, Surf Schools, Boating, Beaches, Fitness & Instruction, Active Life, Sports Clubs","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}"
WGSyaXu3tsKAsfXp6EJNlA,Five Below,10530 Northeast Pkwy,Matthews,NC,28105,35.1301471,-80.7003315,3,3,1,"{'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Discount Store, Shopping","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}"
